,Unnamed: 0.1,screenName,description,location,text,Unnamed: 0,topic,topicEncoded,tokenized_sentences,clean_text
630,630,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"investigators have found traces explosives the site the damaged nord stream gas pipelines, confirming sabotage had taken place, swedish prosecutor said httpstcodkjdorns httpstcoxssnoxv",90.0,sports,4,"['investig', 'found', 'trace', 'explos', 'site', 'damag', 'nord', 'stream', 'ga', 'pipelin', ',', 'confirm', 'sabotag', 'taken', 'place', ',', 'swedish', 'prosecutor', 'said', 'httpstcodkjdorn', 'httpstcoxssnoxv']","investig found trace explos site damag nord stream ga pipelin , confirm sabotag taken place , swedish prosecutor said httpstcodkjdorn httpstcoxssnoxv"
631,631,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"budweiser, major world cup sponsor, owned beer maker inbev, was meant exclusively sell alcoholic beer within the ticketed perimeter surrounding each the eight stadiums three hours before and one hour after each game httpstcolxvmnhkd  httpstcotfohmnxwf",95.0,sports,4,"['budweis', ',', 'major', 'world', 'cup', 'sponsor', ',', 'own', 'beer', 'maker', 'inbev', ',', 'meant', 'exclus', 'sell', 'alcohol', 'beer', 'within', 'ticket', 'perimet', 'surround', 'eight', 'stadium', 'three', 'hour', 'one', 'hour', 'game', 'httpstcolxvmnhkd', 'httpstcotfohmnxwf']","budweis , major world cup sponsor , own beer maker inbev , meant exclus sell alcohol beer within ticket perimet surround eight stadium three hour one hour game httpstcolxvmnhkd httpstcotfohmnxwf"
632,632,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"qatar, the smallest country host world cup, bracing for the expected arrival  million fans during the month long tournament, more than third the gulf arab states million population  httpstcoeauqrifwsk",96.0,sports,4,"['qatar', ',', 'smallest', 'countri', 'host', 'world', 'cup', ',', 'brace', 'expect', 'arriv', 'million', 'fan', 'month', 'long', 'tournament', ',', 'third', 'gulf', 'arab', 'state', 'million', 'popul', 'httpstcoeauqrifwsk']","qatar , smallest countri host world cup , brace expect arriv million fan month long tournament , third gulf arab state million popul httpstcoeauqrifwsk"
633,633,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"englands football supporters association said the decision raises concerns about qatars ability fulfil its promises visiting fans for years, qatars tournament organizers have said that alcohol would widely accessible fans the tournament  httpstcolxcrfonxmf",98.0,sports,4,"['england', 'footbal', 'support', 'associ', 'said', 'decis', 'rais', 'concern', 'qatar', 'abil', 'fulfil', 'promis', 'visit', 'fan', 'year', ',', 'qatar', 'tournament', 'organ', 'said', 'alcohol', 'would', 'wide', 'access', 'fan', 'tournament', 'httpstcolxcrfonxmf']","england footbal support associ said decis rais concern qatar abil fulfil promis visit fan year , qatar tournament organ said alcohol would wide access fan tournament httpstcolxcrfonxmf"
634,634,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the announcement comes two days before sundays kickoff the fifaworldcup, the first held conservative muslim country with strict controls alcohol, the consumption which banned public  httpstcojiixgmjia",100.0,sports,4,"['announc', 'come', 'two', 'day', 'sunday', 'kickoff', 'fifaworldcup', ',', 'first', 'held', 'conserv', 'muslim', 'countri', 'strict', 'control', 'alcohol', ',', 'consumpt', 'ban', 'public', 'httpstcojiixgmjia']","announc come two day sunday kickoff fifaworldcup , first held conserv muslim countri strict control alcohol , consumpt ban public httpstcojiixgmjia"
635,635,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"alcoholic beer will not sold qatars fifaworldcup stadiums, world soccer governing body fifa said, last minute reversal which raised questions among some supporters about the host countrys ability deliver promises fans httpstcolxvmnhkd  httpstcoeybzlqwl",102.0,sports,4,"['alcohol', 'beer', 'sold', 'qatar', 'fifaworldcup', 'stadium', ',', 'world', 'soccer', 'govern', 'bodi', 'fifa', 'said', ',', 'last', 'minut', 'revers', 'rais', 'question', 'among', 'support', 'host', 'countri', 'abil', 'deliv', 'promis', 'fan', 'httpstcolxvmnhkd', 'httpstcoeybzlqwl']","alcohol beer sold qatar fifaworldcup stadium , world soccer govern bodi fifa said , last minut revers rais question among support host countri abil deliv promis fan httpstcolxvmnhkd httpstcoeybzlqwl"
636,636,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,refugee football fans lament last-minute rejection from qatar world cup httpstcohdtmackwvo httpstcoqkmho,108.0,sports,4,"['refuge', 'footbal', 'fan', 'lament', 'last-minut', 'reject', 'qatar', 'world', 'cup', 'httpstcohdtmackwvo', 'httpstcoqkmho']",refuge footbal fan lament last-minut reject qatar world cup httpstcohdtmackwvo httpstcoqkmho
637,637,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"alcoholic beer will not sold qatars world cup stadiums, fifa announced fifaworldcup httpstcoiiupurgvj httpstcovtzzthlf",112.0,sports,4,"['alcohol', 'beer', 'sold', 'qatar', 'world', 'cup', 'stadium', ',', 'fifa', 'announc', 'fifaworldcup', 'httpstcoiiupurgvj', 'httpstcovtzzthlf']","alcohol beer sold qatar world cup stadium , fifa announc fifaworldcup httpstcoiiupurgvj httpstcovtzzthlf"
638,638,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ronaldo felt provoked man utd boss ten hag spurs win httpstcoadxtxidl httpstcocawejmhpf,124.0,sports,4,"['ronaldo', 'felt', 'provok', 'man', 'utd', 'bos', 'ten', 'hag', 'spur', 'win', 'httpstcoadxtxidl', 'httpstcocawejmhpf']",ronaldo felt provok man utd bos ten hag spur win httpstcoadxtxidl httpstcocawejmhpf
639,639,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"russia said hoped clinch prisoner swap with the united states return convicted russian arms trafficker viktor bout, known the merchant death, exchange that would likely include us basketball star brittney griner httpstcopbfxdlzwa httpstcojbsonlsxt",125.0,sports,4,"['russia', 'said', 'hope', 'clinch', 'prison', 'swap', 'unit', 'state', 'return', 'convict', 'russian', 'arm', 'traffick', 'viktor', 'bout', ',', 'known', 'merchant', 'death', ',', 'exchang', 'would', 'like', 'includ', 'u', 'basketbal', 'star', 'brittney', 'griner', 'httpstcopbfxdlzwa', 'httpstcojbsonlsxt']","russia said hope clinch prison swap unit state return convict russian arm traffick viktor bout , known merchant death , exchang would like includ u basketbal star brittney griner httpstcopbfxdlzwa httpstcojbsonlsxt"
640,640,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,factbox world cup puts spotlight qatars wealth and foreign policy httpstcoliiistha httpstcowztxxczyrj,128.0,sports,4,"['factbox', 'world', 'cup', 'put', 'spotlight', 'qatar', 'wealth', 'foreign', 'polici', 'httpstcoliiistha', 'httpstcowztxxczyrj']",factbox world cup put spotlight qatar wealth foreign polici httpstcoliiistha httpstcowztxxczyrj
641,641,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,qatar says ready welcome more than daily flights for the fifaworldcup httpstcoyfdqphw,139.0,sports,4,"['qatar', 'say', 'readi', 'welcom', 'daili', 'flight', 'fifaworldcup', 'httpstcoyfdqphw']",qatar say readi welcom daili flight fifaworldcup httpstcoyfdqphw
642,642,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,alcohol sales permitted qatars world cup stadium sites httpstcolsyijbfq httpstcoeliccrbz,155.0,sports,4,"['alcohol', 'sale', 'permit', 'qatar', 'world', 'cup', 'stadium', 'site', 'httpstcolsyijbfq', 'httpstcoeliccrbz']",alcohol sale permit qatar world cup stadium site httpstcolsyijbfq httpstcoeliccrbz
643,643,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"germany irritated fifa over human rights qatar, iran httpstcoscalzqkll httpstcoknyuqqtyeh",158.0,sports,4,"['germani', 'irrit', 'fifa', 'human', 'right', 'qatar', ',', 'iran', 'httpstcoscalzqkl', 'httpstcoknyuqqtyeh']","germani irrit fifa human right qatar , iran httpstcoscalzqkl httpstcoknyuqqtyeh"
644,644,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,malaysias anwar tries lock lead close election race httpstcomxtordubm httpstcoskkvnvwn,164.0,sports,4,"['malaysia', 'anwar', 'tri', 'lock', 'lead', 'close', 'elect', 'race', 'httpstcomxtordubm', 'httpstcoskkvnvwn']",malaysia anwar tri lock lead close elect race httpstcomxtordubm httpstcoskkvnvwn
645,645,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"after criticism, smooth world cup seen crucial qatar httpstcoyfzghvaf httpstcodljabrzj",176.0,sports,4,"['critic', ',', 'smooth', 'world', 'cup', 'seen', 'crucial', 'qatar', 'httpstcoyfzghvaf', 'httpstcodljabrzj']","critic , smooth world cup seen crucial qatar httpstcoyfzghvaf httpstcodljabrzj"
646,646,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,factbox world cup puts spotlight qatars wealth and foreign policy httpstcogqhkfffor httpstcohzxemnbhv,185.0,sports,4,"['factbox', 'world', 'cup', 'put', 'spotlight', 'qatar', 'wealth', 'foreign', 'polici', 'httpstcogqhkfffor', 'httpstcohzxemnbhv']",factbox world cup put spotlight qatar wealth foreign polici httpstcogqhkfffor httpstcohzxemnbhv
647,647,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,sustainably sourced sculpture has been unveiled the world cup fan zone doha ahead the soccer tournaments kick-off httpstcogsmfgacdq,186.0,sports,4,"['sustain', 'sourc', 'sculptur', 'unveil', 'world', 'cup', 'fan', 'zone', 'doha', 'ahead', 'soccer', 'tournament', 'kick-off', 'httpstcogsmfgacdq']",sustain sourc sculptur unveil world cup fan zone doha ahead soccer tournament kick-off httpstcogsmfgacdq
648,648,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ronaldo felt provoked man utd boss ten hag spurs win httpstcoqziukmu httpstcoudhpzqhl,194.0,sports,4,"['ronaldo', 'felt', 'provok', 'man', 'utd', 'bos', 'ten', 'hag', 'spur', 'win', 'httpstcoqziukmu', 'httpstcoudhpzqhl']",ronaldo felt provok man utd bos ten hag spur win httpstcoqziukmu httpstcoudhpzqhl
649,649,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,qatars maverick ruler eyes soft power win with world cup httpstcorcjtdgtvko httpstcogwjmnhyos,208.0,sports,4,"['qatar', 'maverick', 'ruler', 'eye', 'soft', 'power', 'win', 'world', 'cup', 'httpstcorcjtdgtvko', 'httpstcogwjmnhyo']",qatar maverick ruler eye soft power win world cup httpstcorcjtdgtvko httpstcogwjmnhyo
650,650,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,alcohol sales permitted qatars world cup stadium sites source httpstcooqsaxfnjo httpstcoaqdcgulyr,216.0,sports,4,"['alcohol', 'sale', 'permit', 'qatar', 'world', 'cup', 'stadium', 'site', 'sourc', 'httpstcooqsaxfnjo', 'httpstcoaqdcgulyr']",alcohol sale permit qatar world cup stadium site sourc httpstcooqsaxfnjo httpstcoaqdcgulyr
651,651,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,exclusive soccer-brazils vinicius wants use football for greater good httpstcojvfdrljpd httpstcoufawpgrnfp,223.0,sports,4,"['exclus', 'soccer-brazil', 'viniciu', 'want', 'use', 'footbal', 'greater', 'good', 'httpstcojvfdrljpd', 'httpstcoufawpgrnfp']",exclus soccer-brazil viniciu want use footbal greater good httpstcojvfdrljpd httpstcoufawpgrnfp
652,652,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,the life viktor bout reads like spy thriller russia wants the jailed arms dealer back moscow and discussing prisoner swap with the us that could see him exchanged for americans imprisoned russia including basketball star brittney griner httpstcoajgeqvvfc,231.0,sports,4,"['life', 'viktor', 'bout', 'read', 'like', 'spi', 'thriller', 'russia', 'want', 'jail', 'arm', 'dealer', 'back', 'moscow', 'discus', 'prison', 'swap', 'u', 'could', 'see', 'exchang', 'american', 'imprison', 'russia', 'includ', 'basketbal', 'star', 'brittney', 'griner', 'httpstcoajgeqvvfc']",life viktor bout read like spi thriller russia want jail arm dealer back moscow discus prison swap u could see exchang american imprison russia includ basketbal star brittney griner httpstcoajgeqvvfc
653,653,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"after criticism, smooth world cup seen crucial qatar httpstcoaajgqlfgb httpstcopbgucpgth",238.0,sports,4,"['critic', ',', 'smooth', 'world', 'cup', 'seen', 'crucial', 'qatar', 'httpstcoaajgqlfgb', 'httpstcopbgucpgth']","critic , smooth world cup seen crucial qatar httpstcoaajgqlfgb httpstcopbgucpgth"
654,654,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"investigators have found traces explosives the site the damaged nord stream pipelines, confirming that sabotage had taken place, swedish prosecutor said httpstcokuvftuoq",248.0,sports,4,"['investig', 'found', 'trace', 'explos', 'site', 'damag', 'nord', 'stream', 'pipelin', ',', 'confirm', 'sabotag', 'taken', 'place', ',', 'swedish', 'prosecutor', 'said', 'httpstcokuvftuoq']","investig found trace explos site damag nord stream pipelin , confirm sabotag taken place , swedish prosecutor said httpstcokuvftuoq"
655,655,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"traces explosives found nord stream pipelines, sweden says httpstcobsdyag httpstcoykpy",255.0,sports,4,"['trace', 'explos', 'found', 'nord', 'stream', 'pipelin', ',', 'sweden', 'say', 'httpstcobsdyag', 'httpstcoykpi']","trace explos found nord stream pipelin , sweden say httpstcobsdyag httpstcoykpi"
656,656,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,the german national team arrives qatar and will begin their fifaworldcup campaign with game against japan httpstcounhcfhrqm,256.0,sports,4,"['german', 'nation', 'team', 'arriv', 'qatar', 'begin', 'fifaworldcup', 'campaign', 'game', 'japan', 'httpstcounhcfhrqm']",german nation team arriv qatar begin fifaworldcup campaign game japan httpstcounhcfhrqm
657,657,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,the greatest goal sustainably sourced sculpture unveiled doha ahead the world cup styled soccer goal with wire mesh depicting embracing arms positioned above httpstcojaedpmun,263.0,sports,4,"['greatest', 'goal', 'sustain', 'sourc', 'sculptur', 'unveil', 'doha', 'ahead', 'world', 'cup', 'style', 'soccer', 'goal', 'wire', 'mesh', 'depict', 'embrac', 'arm', 'posit', 'httpstcojaedpmun']",greatest goal sustain sourc sculptur unveil doha ahead world cup style soccer goal wire mesh depict embrac arm posit httpstcojaedpmun
658,658,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ronaldo felt provoked man utd boss ten hag spurs win httpstcodrkwmiinx httpstcoqfcivnhem,269.0,sports,4,"['ronaldo', 'felt', 'provok', 'man', 'utd', 'bos', 'ten', 'hag', 'spur', 'win', 'httpstcodrkwmiinx', 'httpstcoqfcivnhem']",ronaldo felt provok man utd bos ten hag spur win httpstcodrkwmiinx httpstcoqfcivnhem
659,659,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,qatars maverick ruler eyes soft power win with world cup httpstcokqcctexmj httpstcohuhxxzu,271.0,sports,4,"['qatar', 'maverick', 'ruler', 'eye', 'soft', 'power', 'win', 'world', 'cup', 'httpstcokqcctexmj', 'httpstcohuhxxzu']",qatar maverick ruler eye soft power win world cup httpstcokqcctexmj httpstcohuhxxzu
660,660,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,malaysias anwar tries lock lead close election race httpstcoolwbzxs httpstcogjlrsjln,280.0,sports,4,"['malaysia', 'anwar', 'tri', 'lock', 'lead', 'close', 'elect', 'race', 'httpstcoolwbzx', 'httpstcogjlrsjln']",malaysia anwar tri lock lead close elect race httpstcoolwbzx httpstcogjlrsjln
661,661,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,senegals mane ruled out world cup httpstcodwjjjmjy httpstcogcuejygpc,306.0,sports,4,"['seneg', 'mane', 'rule', 'world', 'cup', 'httpstcodwjjjmji', 'httpstcogcuejygpc']",seneg mane rule world cup httpstcodwjjjmji httpstcogcuejygpc
662,662,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,factbox world cup  which major football players are missing fifa tournament httpstcovetdymxd httpstcoswgkvrdz,312.0,sports,4,"['factbox', 'world', 'cup', 'major', 'footbal', 'player', 'miss', 'fifa', 'tournament', 'httpstcovetdymxd', 'httpstcoswgkvrdz']",factbox world cup major footbal player miss fifa tournament httpstcovetdymxd httpstcoswgkvrdz
663,663,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,western new york braces for winters first major snow storm schools close httpstcokckoqpb httpstcovllvqfh,318.0,sports,4,"['western', 'new', 'york', 'brace', 'winter', 'first', 'major', 'snow', 'storm', 'school', 'close', 'httpstcokckoqpb', 'httpstcovllvqfh']",western new york brace winter first major snow storm school close httpstcokckoqpb httpstcovllvqfh
664,664,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,welsh soccer team push back training temperatures soar qatar httpstcolzdewxfke,320.0,sports,4,"['welsh', 'soccer', 'team', 'push', 'back', 'train', 'temperatur', 'soar', 'qatar', 'httpstcolzdewxfk']",welsh soccer team push back train temperatur soar qatar httpstcolzdewxfk
665,665,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,bills game moved detroit due extreme weather forecast httpstcokkopmfnitt httpstcoivqokkvwrs,322.0,sports,4,"['bill', 'game', 'move', 'detroit', 'due', 'extrem', 'weather', 'forecast', 'httpstcokkopmfnitt', 'httpstcoivqokkvwr']",bill game move detroit due extrem weather forecast httpstcokkopmfnitt httpstcoivqokkvwr
666,666,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,the german national team arrives qatar ahead the fifaworldcup httpstcoiazcktdnig,326.0,sports,4,"['german', 'nation', 'team', 'arriv', 'qatar', 'ahead', 'fifaworldcup', 'httpstcoiazcktdnig']",german nation team arriv qatar ahead fifaworldcup httpstcoiazcktdnig
667,667,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"barcelona-based italian sculptor lorenzo quin designed sustainably sourced sculpture, the greatest goal, that has been unveiled the world cup fan zone doha ahead the soccer tournaments kick-off httpstcoeiungkiwp",333.0,sports,4,"['barcelona-bas', 'italian', 'sculptor', 'lorenzo', 'quin', 'design', 'sustain', 'sourc', 'sculptur', ',', 'greatest', 'goal', ',', 'unveil', 'world', 'cup', 'fan', 'zone', 'doha', 'ahead', 'soccer', 'tournament', 'kick-off', 'httpstcoeiungkiwp']","barcelona-bas italian sculptor lorenzo quin design sustain sourc sculptur , greatest goal , unveil world cup fan zone doha ahead soccer tournament kick-off httpstcoeiungkiwp"
668,668,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,malaysias anwar tries lock lead close election race httpstcogxdglise httpstcomqzxolcae,341.0,sports,4,"['malaysia', 'anwar', 'tri', 'lock', 'lead', 'close', 'elect', 'race', 'httpstcogxdglis', 'httpstcomqzxolca']",malaysia anwar tri lock lead close elect race httpstcogxdglis httpstcomqzxolca
669,669,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,senegals mane ruled out world cup httpstcotqaomzwee httpstcoukqkwsugef,368.0,sports,4,"['seneg', 'mane', 'rule', 'world', 'cup', 'httpstcotqaomzwe', 'httpstcoukqkwsugef']",seneg mane rule world cup httpstcotqaomzwe httpstcoukqkwsugef
670,670,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"ukraine sells the last batch bracelets made from metal produced the azovstal steel plant mariupol, symbol ukrainian resistance russias invasion httpstcomkshlqnl httpstcoldygagu",376.0,sports,4,"['ukrain', 'sell', 'last', 'batch', 'bracelet', 'made', 'metal', 'produc', 'azovst', 'steel', 'plant', 'mariupol', ',', 'symbol', 'ukrainian', 'resist', 'russia', 'invas', 'httpstcomkshlqnl', 'httpstcoldygagu']","ukrain sell last batch bracelet made metal produc azovst steel plant mariupol , symbol ukrainian resist russia invas httpstcomkshlqnl httpstcoldygagu"
671,671,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,hot weather forces welsh soccer team postpone their training session httpstcoaqacqibh,404.0,sports,4,"['hot', 'weather', 'forc', 'welsh', 'soccer', 'team', 'postpon', 'train', 'session', 'httpstcoaqacqibh']",hot weather forc welsh soccer team postpon train session httpstcoaqacqibh
672,672,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"members the german national soccer team arrives shamal, qatar, ahead the fifaworldcup httpstcovkcrvha",412.0,sports,4,"['member', 'german', 'nation', 'soccer', 'team', 'arriv', 'shamal', ',', 'qatar', ',', 'ahead', 'fifaworldcup', 'httpstcovkcrvha']","member german nation soccer team arriv shamal , qatar , ahead fifaworldcup httpstcovkcrvha"
673,673,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,sustainably sourced sculpture the greatest goal italian sculptor lorenzo quin has been unveiled the world cup fan zone doha ahead the soccer tournaments kick-off httpstcoqqneyixy,419.0,sports,4,"['sustain', 'sourc', 'sculptur', 'greatest', 'goal', 'italian', 'sculptor', 'lorenzo', 'quin', 'unveil', 'world', 'cup', 'fan', 'zone', 'doha', 'ahead', 'soccer', 'tournament', 'kick-off', 'httpstcoqqneyixi']",sustain sourc sculptur greatest goal italian sculptor lorenzo quin unveil world cup fan zone doha ahead soccer tournament kick-off httpstcoqqneyixi
674,674,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,injured correa and gonzalez out argentina world cup squad httpstcogtepyfvkl httpstcocakclba,428.0,sports,4,"['injur', 'correa', 'gonzalez', 'argentina', 'world', 'cup', 'squad', 'httpstcogtepyfvkl', 'httpstcocakclba']",injur correa gonzalez argentina world cup squad httpstcogtepyfvkl httpstcocakclba
675,675,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,spanish roller derby skaters propagate the cause gender inclusivity httpstcobalatkbi httpstcoajikewz,431.0,sports,4,"['spanish', 'roller', 'derbi', 'skater', 'propag', 'caus', 'gender', 'inclus', 'httpstcobalatkbi', 'httpstcoajikewz']",spanish roller derbi skater propag caus gender inclus httpstcobalatkbi httpstcoajikewz
676,676,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ecuador mints commemorative coin mark world cup participation httpstcokprmknoofm httpstcovsljxtyj,440.0,sports,4,"['ecuador', 'mint', 'commemor', 'coin', 'mark', 'world', 'cup', 'particip', 'httpstcokprmknoofm', 'httpstcovsljxtyj']",ecuador mint commemor coin mark world cup particip httpstcokprmknoofm httpstcovsljxtyj
677,677,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the last batch bracelets made from metal produced the azovstal steel plant mariupol, symbol ukrainian resistance russias invasion, have gone sale across ukraine httpstcomkshlymta httpstcomdvhqjynj",459.0,sports,4,"['last', 'batch', 'bracelet', 'made', 'metal', 'produc', 'azovst', 'steel', 'plant', 'mariupol', ',', 'symbol', 'ukrainian', 'resist', 'russia', 'invas', ',', 'gone', 'sale', 'across', 'ukrain', 'httpstcomkshlymta', 'httpstcomdvhqjynj']","last batch bracelet made metal produc azovst steel plant mariupol , symbol ukrainian resist russia invas , gone sale across ukrain httpstcomkshlymta httpstcomdvhqjynj"
678,678,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,members welsh soccer team were forced postpone training due intense heat httpstcoyhnbwmw,488.0,sports,4,"['member', 'welsh', 'soccer', 'team', 'forc', 'postpon', 'train', 'due', 'intens', 'heat', 'httpstcoyhnbwmw']",member welsh soccer team forc postpon train due intens heat httpstcoyhnbwmw
679,679,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,correa replaces injured gonzalez argentina world cup squad httpstcovpmimtyu httpstcocfyottcx,492.0,sports,4,"['correa', 'replac', 'injur', 'gonzalez', 'argentina', 'world', 'cup', 'squad', 'httpstcovpmimtyu', 'httpstcocfyottcx']",correa replac injur gonzalez argentina world cup squad httpstcovpmimtyu httpstcocfyottcx
680,680,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the german national team arrives their team base shamal, qatar, ahead the fifaworldcup httpstcocgooarht",495.0,sports,4,"['german', 'nation', 'team', 'arriv', 'team', 'base', 'shamal', ',', 'qatar', ',', 'ahead', 'fifaworldcup', 'httpstcocgooarht']","german nation team arriv team base shamal , qatar , ahead fifaworldcup httpstcocgooarht"
681,681,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"roller derby, the fast-paced, full-contact sport played quad skates, not just growing popularity around the world, but also drawing players with its lgbt friendly and inclusive ethos httpstcobalatkbi httpstcowssctxpsr",511.0,sports,4,"['roller', 'derbi', ',', 'fast-pac', ',', 'full-contact', 'sport', 'play', 'quad', 'skate', ',', 'grow', 'popular', 'around', 'world', ',', 'also', 'draw', 'player', 'lgbt', 'friendli', 'inclus', 'etho', 'httpstcobalatkbi', 'httpstcowssctxpsr']","roller derbi , fast-pac , full-contact sport play quad skate , grow popular around world , also draw player lgbt friendli inclus etho httpstcobalatkbi httpstcowssctxpsr"
682,682,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,lawyers for us basketball star brittney griner confirm she has been transferred penal colon the russian region mordovia httpstcodjvtonjvkz httpstcogygdbqxq,518.0,sports,4,"['lawyer', 'u', 'basketbal', 'star', 'brittney', 'griner', 'confirm', 'transfer', 'penal', 'colon', 'russian', 'region', 'mordovia', 'httpstcodjvtonjvkz', 'httpstcogygdbqxq']",lawyer u basketbal star brittney griner confirm transfer penal colon russian region mordovia httpstcodjvtonjvkz httpstcogygdbqxq
683,683,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"irans world cup winger says focus playing, not political issues httpstcoowctxoasms httpstcooflufmo",521.0,sports,4,"['iran', 'world', 'cup', 'winger', 'say', 'focu', 'play', ',', 'polit', 'issu', 'httpstcoowctxoasm', 'httpstcooflufmo']","iran world cup winger say focu play , polit issu httpstcoowctxoasm httpstcooflufmo"
