,screenName,description,location,text,Unnamed: 0,topic
917,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,OPINION: @greggutfeld: GOP must bring sanity back to government https://t.co/OqF8DkZkaM,1573.0,politics
918,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,'STRONGLY DISAGREE': Biden admin to appeal Texas federal judge's ruling on student loan handout https://t.co/nSayBPt4va,1574.0,politics
919,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"THE ENDLESS VOTE COUNT: @IngrahamAngle slams Democrats for eroding trust in vote tallying, says no amount of ""propaganda"" will convince voters that their candidate has a winning chance. https://t.co/WwxayIQu0Z https://t.co/D5QRIVOTK7",1577.0,politics
920,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Trump-backed Republican Eli Crane elected to Arizona's 2nd Congressional District, beating Dem incumbent https://t.co/ya062UUrX6",1579.0,politics
921,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,.@seanhannity: Vote counting dragging on for days is 'unfair to every candidate and every citizen'' https://t.co/Grmy2Rx2Yy,1580.0,politics
922,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"COUNTING CHAOS: GOP Arizona gubernatorial candidate Kari Lake tells ""Hannity"" that she plans to fix her state's hectic election procedures if she wins. https://t.co/5o9UlJHC6q",1581.0,politics
923,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,".@JesseBWatters: Democrats created a system focused on ballots, not votes https://t.co/RBSDyPcF0Y",1585.0,politics
924,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,House Democrat campaign chief blasts AOC after New York losses: 'I didn't see her one minute' helping https://t.co/BLd9MinQTF,1587.0,politics
925,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,‘THE RIGHT DIRECTION’: Rep. Kevin McCarthy reveals details of post-election phone call with President Biden. https://t.co/04rwOJVsOn https://t.co/hMQ80ZCfb5,1588.0,politics
926,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Mississippi police arrest suspect in church arson that Democrat called 'tactic to suppress' votes https://t.co/8JZ2vTH3Jx,1591.0,politics
927,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Patricia Heaton tells Christians 'disappointed' by midterms 'governments are finite,' God is 'ever sustaining' https://t.co/ROlkMTPxSx",1597.0,politics
928,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Texas Gov. Greg Abbott says 300th bus of Illegal immigrants left for Chicago as ‘Biden does nothing’ on border https://t.co/s1EAwmQ3uw,1601.0,politics
929,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"KEEP THE FAITH: “Everybody Loves Raymond” actress Patricia Heaton has a message for any Christians ""disappointed"" by midterm election results. https://t.co/FqtjEft12i https://t.co/pYdjXCAT32",1602.0,politics
930,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Florida Democratic operatives say it could take a decade for the party to recover from disastrous midterms https://t.co/qIftkmObS0,1611.0,politics
931,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,ELECTION DAZE: Colorado initiative to legalize psychedelic mushrooms inching closer to victory https://t.co/hXDfCsEb9P,1618.0,politics
932,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Biden wrong to say he'll do 'nothing' differently in future, Dem lawmaker says, urges inflation task force https://t.co/wNk8QObjha",1624.0,politics
933,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Kamala Harris says 'democracy is intact' after Democrats warned 'democracy is on the ballot' https://t.co/A4IKmKaR5z,1626.0,politics
934,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Washington's Dan Snyder, NFL face number of accusations in civil lawsuit https://t.co/P9O88DtP7B",1628.0,politics
935,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"EXCLUSIVE: Kari Lake lays out odds of being Arizona's governor as vote count continues
https://t.co/vMfA4iUMFn",1631.0,politics
936,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,House Freedom Caucus wants option of removing the speaker as price for giving McCarthy the gavel https://t.co/kpH1oSHOMT,1633.0,politics
937,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING: Biden's student loan handout dealt major legal blow 

https://t.co/gvECnnOMvz",1634.0,politics
938,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Paul Haggis found liable in rape lawsuit, ordered to pay $7.5 million https://t.co/Eo9PHHOZko",1636.0,politics
939,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,New Yorker editor complains anti-CRT candidates did 'depressingly well' in the midterm elections https://t.co/7qDFMfBAKI,1637.0,politics
940,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Biden vows to work with Republicans who have 'good' ideas, but not on some issues https://t.co/KEWdWDcXwy",1638.0,politics
941,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Jim Crow 2.0? White House aide touts 'easier' voting in midterms after Biden erupted over voter suppression https://t.co/YOtlP15jaj,1647.0,politics
942,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Should Hunter Biden expect investigations from a Republican House? https://t.co/NFp79kAb9a,1651.0,politics
943,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,New Jersey fishermen hope to reel Supreme Court into a fight over federal regulatory overreach https://t.co/9wQF2TaLPN,1655.0,politics
944,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"AOC torched for 'patently false' claims about crime, law enforcement: 'She's delusional' https://t.co/628r91ZQrp",1663.0,politics
945,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,George Soros-backed district attorney candidates sweep elections https://t.co/CymJFdRa8u,1664.0,politics
946,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Midterm elections: Hawley slams 'Washington Republicanism' after red wave fizzles https://t.co/jwS3XYLo56,1667.0,politics
947,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Warnock kicks off Georgia Senate runoff with broadsides against Walker, alleging 'disturbing history' https://t.co/4q491JXI1t",1669.0,politics
948,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Illinois election results: Democrat Sorensen wins toss-up House race for open seat https://t.co/8DlnuUyX2I,1672.0,politics
949,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Accused NYC subway shooting 'terrorist' Frank James seeks to have trial moved to Chicago https://t.co/9fE2OMMnGF,1673.0,politics
950,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Minnesota county at center of George Floyd protests elects first ever Black sheriff, new top prosecutor https://t.co/UwDQdvSUDo",1680.0,politics
951,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,BREAKING NEWS: Democrat Eric Sorensen is the projected winner over Republican Esther Joy King in Illinois congressional race. https://t.co/qNBx4pusrh https://t.co/fgETWI4hO0,1682.0,politics
952,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,When will the new Congress convene for the first time? https://t.co/il7k2Ldjhc,1687.0,politics
953,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Declassified 9/11 Commission interview reveals Bush stance on Saudis, Cheney reaction to downed United plane https://t.co/ugBmBSZwz3",1688.0,politics
954,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Commanders, NFL facing lawsuit alleging collusion in toxic workplace probe https://t.co/LzQ6FNNuZZ",1691.0,politics
955,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Portland 'defund police' commissioner Jo Ann Hardesty ousted in election against challenger Rene Gonzalez https://t.co/BepMhARYAe,1696.0,politics
956,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,'The View' host Joy Behar fumes at Americans not creating Democratic 'supermajority' in midterms https://t.co/ij9Zlx1bxn,1699.0,politics
957,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Will Fetterman's health affect his Senate performance? Pennsylvanians weigh in https://t.co/PTEiQygcjO,1702.0,politics
958,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Hunter Biden laptop whistleblower vows to be ‘thorn’ in president’s side ‘until there's some accountability’ https://t.co/57z5mMTJBA,1703.0,politics
959,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Dems admit elections went well after warning of 'Jim Crow 2.0' https://t.co/Xwr6wXYFaU,1705.0,politics
960,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Florida Republican Matt Gaetz says 'Trump alone' must be 2024 nominee https://t.co/eW2ch5fz1l,1706.0,politics
961,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Biden, China's Xi to hold first in-person meeting Monday in Indonesia https://t.co/G1o7pCbzPD",1709.0,politics
962,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,CNN’s Paul Begala spars with Bakari Sellers over Biden in 2024: ‘Why wouldn’t he’ run? https://t.co/9N1m2dCsvf,1711.0,politics
963,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,New Mexico election results: Democrat Gabe Vasquez ousts Republican Rep. Yvette Herrell https://t.co/U0f5t7qxs9,1712.0,politics
964,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia Senate runoff: Walker hauls in $3.3 million on first day of new campaign https://t.co/0iEv2OoPOi,1713.0,politics
965,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Montana election results: Republican Ryan Zinke wins race for newly drawn 1st Congressional District https://t.co/vU1a33534t,1716.0,politics
966,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Montana election results: Republcian Ryan Zinke wins race for newly drawn 1st congressional district https://t.co/41czjrgEcs,1717.0,politics
967,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Midterm election trifectas: Democrats won full government control in these states https://t.co/Xd5E6EdyUJ,1718.0,politics
968,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden not ‘capable’ of projecting strength during upcoming meeting with China’s Xi: McCaul https://t.co/2jDBTSQAMV,1722.0,politics
969,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Republicans scramble to claim leadership posts even as House remains toss-up https://t.co/gokGWcR6RG,1724.0,politics
970,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,BREAKING NEWS: Democrat Gabriel Vasquez is the projected winner over Republican Yvette Herrell in the New Mexico congressional race https://t.co/hnBkI0SLAu https://t.co/k8FB7sLtlk,1728.0,politics
971,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Louisville judge who approved Breonna Taylor search warrant loses re-election bid, blames 'false narratives' https://t.co/pO8x3SZjnK",1729.0,politics
972,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,BREAKING NEWS: Republican Ryan Zinke is the projected winner over Democrat Monica Tranel in Montana congressional race https://t.co/Dl7C9lDwuB https://t.co/IGfHsXu0nl,1730.0,politics
973,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Heritage Foundation releases top 7 priorities to promote conservatism in next Congress https://t.co/y4cleCIc58,1732.0,politics
974,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Midterm election vote counting uncompromised by cyberattacks, officials say https://t.co/frT6X5fP79",1733.0,politics
975,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,DeSantis-backed school board candidates all win in Florida: Endorsement 'put us over the edge' https://t.co/tluHsbiFJk,1735.0,politics
976,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Paul Ryan blames disappointing GOP election results on 'Trump hangover' https://t.co/mSfAMUXLmH,1736.0,politics
977,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Democrats exceed midterm expectations after Biden avoided tight races https://t.co/O6CkrxufoH,1737.0,politics
978,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Five big foreign policy changes GOP might push now that election is over https://t.co/kfQKM7HCN5,1741.0,politics
979,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Freedom Caucus Rep. Andy Biggs says 'not so fast' to McCarthy speakership after disappointing election results https://t.co/FDIWSOk3Fe,1747.0,politics
980,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden’s dangerous open border policies are record-breaking in all the wrong ways https://t.co/5RcrQG0ozY,1752.0,politics
981,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Trump breaks silence on DeSantis re-election victory in Florida governor race: 'I got more votes' https://t.co/z5PXys6l0C,1756.0,politics
982,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,CLEAN SWEEP: Democratic meddling in GOP primaries paid off in a big way on Election Day https://t.co/WbYhx3PZ5q,1758.0,politics
983,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden faces 2024 opposition from far-left group: 'Don't Run Joe' https://t.co/HDAe1tukQ7,1759.0,politics
984,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,CNN analyst knocks Biden for saying he won't do anything different post-midterms: 'That's insulting people' https://t.co/IhZKfd1sL5,1763.0,politics
985,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Republicans' New York upset may have been 'Pyrrhic victory,' Pelosi says https://t.co/tZDXQq5UdE",1765.0,politics
986,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,DeSantis overtakes Trump in 2024 betting markets as midterm election results pour in https://t.co/PYdohs80Wz,1767.0,politics
987,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Republicans pointing fingers after weak midterm results, direction of party in question: 'Something was off' https://t.co/xC9NouclAV",1768.0,politics
988,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,OPINION: Four ways Republicans can turn our country around by 2024 https://t.co/naaTB9Wugc,1770.0,politics
989,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden faces 2024 opposition from far-left group: 'Don't Run Joe' https://t.co/xV5lBm9oaI,1771.0,politics
990,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,HOWARD KURTZ: How the media missed what became a rough night for Trump and the GOP https://t.co/nYNT6oxPU8,1772.0,politics
991,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,OPINION: What Americans really told Democrats and Republicans on election night 2022 https://t.co/vh1IcOgboM,1778.0,politics
992,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Facing their accusers: Infamous suspects who ditched their attorneys, represented themselves during trial https://t.co/GNOyOePBrO",1779.0,politics
993,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Walker v Warnock: Watch Georgia voters react as 'crucial' Senate race heads to a runoff election https://t.co/JCZxWpH19T,1782.0,politics
994,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,CLEAN SWEEP: Democratic meddling in GOP primaries paid off in a big way on Election Day https://t.co/755nJ4bF6n,1783.0,politics
995,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,NO PROMISES: Biden shared a less-than-encouraging outlook on economic recovery in latest speech. https://t.co/sOTgGBMC0Q https://t.co/aWxzCwb9SI,1785.0,politics
996,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Arizona's Maricopa County election officials address ballot issues amid Kari Lake, Blake Masters lawsuit https://t.co/CoZxQOBql7",1786.0,politics
997,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Kari Lake slams chaotic Arizona election tabulation as she closes gap on Hobbs https://t.co/7s6rBA2xv6,1788.0,politics
998,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,NO PROMISES: Biden shared a less-than-encouraging outlook on economic recovery in latest speech https://t.co/yy3hQwoCSQ https://t.co/LRjssSA2Q7,1789.0,politics
999,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BIG TAKEAWAYS: @IngrahamAngle says despite the 2022 midterm election results, there are lessons the GOP can learn from going forward. https://t.co/ZkPyfKjNca https://t.co/MgU6sUpBjJ",1791.0,politics
1000,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,OPINION: @TuckerCarlson: Why did Republicans underperform in the midterms? https://t.co/QjWd7qOYFS,1794.0,politics
1001,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Texas @GregAbbott_TX and Florida @GovRonDeSantis, who clashed with Biden over migrant transports, easily win re-election https://t.co/8s8leyf6kq",1795.0,politics
1002,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,‘UNMISTAKABLE MESSAGE’: President Biden tells Americans what he really thinks about election results in first public address since heated midterm races. https://t.co/lB3XLD1TTg https://t.co/jPdv3De8ja,1798.0,politics
1003,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"'THE LORD PREPARED ME': Herschel Walker tells ""Hannity"" that he's ready to stand up to the Left as he heads into the Georgia Senate runoff election. https://t.co/btsnwwZ164 https://t.co/99MthoOpn8",1799.0,politics
1004,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden vows 'nothing' different in next two years despite majority saying US headed in 'wrong direction' https://t.co/eJWO1MJd7Z,1801.0,politics
1005,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,'MAJOR' ANNOUNCEMENT: Trump puts his supporters on high alert after clearing up rumors he's upset about midterm results. https://t.co/AnMJZ73Fhy https://t.co/LpYBwPGXGe,1805.0,politics
1006,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Democrats take Pennsylvania House seat held by Conor Lamb after big-money race https://t.co/SQUZcnnL4V,1808.0,politics
1007,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia Senate election between Warnock and Walker headed to runoff https://t.co/GmAMYqh6B4,1810.0,politics
1008,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Pennsylvania election results: Rep. Matt Cartwright wins re-election against Trump-endorsed challenger https://t.co/8VeQxPdKSO,1811.0,politics
1009,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Florida @GovRonDeSantis emerges from midterm election as ‘likely’ Republican nominee if he goes ‘toe-to-toe’ with Trump: Penn https://t.co/5QQTRdliaP,1812.0,politics
1010,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Michigan Democrat Rep. Dan Kildee re-elected to Congress https://t.co/7RrWzb2VG4,1813.0,politics
1011,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Republican Sen. Ron Johnson survives challenge from Democrat Mandela Barnes in Wisconsin https://t.co/jZJxTRq2Ww,1815.0,politics
1012,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden ‘given a list’ of reporters in post-midterm press conference: ‘People that I'm supposed to call on’ https://t.co/7JdHdq3oEG,1816.0,politics
1013,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Pence suggests a Lincoln Project ad convinced Trump he could overturn the 2020 election on Jan. 6 https://t.co/gZx65356Xn,1817.0,politics
1014,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Connecticut Democrat Jahana Hayes holds on to US House seat in state's 5th Congressional District https://t.co/ahs6SQR20e,1818.0,politics
1015,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Republicans must get a grip on early voting: @JesseBWatters https://t.co/nqzjvPY0NT,1819.0,politics
1016,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,MSNBC’s Katy Tur suggests Fetterman could run for president: 'Makes you wonder about his future' https://t.co/ahT3q1kBJQ,1820.0,politics
1017,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"REPUBLICAN FUTURE: While many former President Trump backed candidates struggled, @GovRonDeSantis was a bright spot in the midterm elections, Liz Peek writes. https://t.co/VMmsCOwlmN https://t.co/9n4WpKaq8V",1821.0,politics
1018,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"'COMEDY': Biden wishes Republicans who want to investigate his son Hunter ""lots of luck."" https://t.co/xkOvgZiWIG https://t.co/8ag4pVMhiC",1823.0,politics
1019,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Five key takeaways from the 2022 midterm elections https://t.co/RcocOCTkS4,1828.0,politics
1020,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,'NIGHT TURNED OUT GREAT': RNC Chairwoman Ronna McDaniel says Republicans 'just won the Super Bowl' and will now be able to stop the 'disastrous Biden agenda that is hurting the American people.' https://t.co/P3pLAkDYCC https://t.co/9QcOw6exge,1829.0,politics
