,Unnamed: 0.1,screenName,description,location,text,Unnamed: 0,topic,topicEncoded,tokenized_sentences,clean_text
914,914,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"president joe biden while the press and the pundits were predicting giant red wave, didnt happen httpstcovhmpccsb httpstcopcftbetif",1608.0,politics,3,"['presid', 'joe', 'biden', 'press', 'pundit', 'predict', 'giant', 'red', 'wave', ',', 'didnt', 'happen', 'httpstcovhmpccsb', 'httpstcopcftbetif']","presid joe biden press pundit predict giant red wave , didnt happen httpstcovhmpccsb httpstcopcftbetif"
915,915,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,president biden speaks democrats hold off republicans from decisive victories midterm elections follow live updates httpstcooguxjfouw,1611.0,politics,3,"['presid', 'biden', 'speak', 'democrat', 'hold', 'republican', 'decis', 'victori', 'midterm', 'elect', 'follow', 'live', 'updat', 'httpstcooguxjfouw']",presid biden speak democrat hold republican decis victori midterm elect follow live updat httpstcooguxjfouw
916,916,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"donald trump wanted catapult himself into third presidential campaign with wave gop gains behind him instead, emerges from election night facing questions about his political future and with the momentum behind florida gov ron desantis httpstcoyuycgxyk",1612.0,politics,3,"['donald', 'trump', 'want', 'catapult', 'third', 'presidenti', 'campaign', 'wave', 'gop', 'gain', 'behind', 'instead', ',', 'emerg', 'elect', 'night', 'face', 'question', 'polit', 'futur', 'momentum', 'behind', 'florida', 'gov', 'ron', 'desanti', 'httpstcoyuycgxyk']","donald trump want catapult third presidenti campaign wave gop gain behind instead , emerg elect night face question polit futur momentum behind florida gov ron desanti httpstcoyuycgxyk"
917,917,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,five states not offer government-operated lotteries participate interstate drawings with rollover jackpots such powerball mega millions httpstcoacoqtubps,1623.0,politics,3,"['five', 'state', 'offer', 'government-oper', 'lotteri', 'particip', 'interst', 'draw', 'rollov', 'jackpot', 'powerbal', 'mega', 'million', 'httpstcoacoqtubp']",five state offer government-oper lotteri particip interst draw rollov jackpot powerbal mega million httpstcoacoqtubp
918,918,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"former house speaker newt gingrich must testify before the atlanta-area special grand jury investigating efforts donald trump and his allies overturn the election georgia, virginia judge ordered httpstcokqpbruvx",1624.0,politics,3,"['former', 'hous', 'speaker', 'newt', 'gingrich', 'must', 'testifi', 'atlanta-area', 'special', 'grand', 'juri', 'investig', 'effort', 'donald', 'trump', 'alli', 'overturn', 'elect', 'georgia', ',', 'virginia', 'judg', 'order', 'httpstcokqpbruvx']","former hous speaker newt gingrich must testifi atlanta-area special grand juri investig effort donald trump alli overturn elect georgia , virginia judg order httpstcokqpbruvx"
919,919,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"former vice president mike pence joins jaketapper for live cnn town hall hear their conversation wednesday, november th pm httpstcovuxtkazrr",1627.0,politics,3,"['former', 'vice', 'presid', 'mike', 'penc', 'join', 'jaketapp', 'live', 'cnn', 'town', 'hall', 'hear', 'convers', 'wednesday', ',', 'novemb', 'th', 'pm', 'httpstcovuxtkazrr']","former vice presid mike penc join jaketapp live cnn town hall hear convers wednesday , novemb th pm httpstcovuxtkazrr"
920,920,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnnpolitics democratic rep susan wild will hold her seat, once again defeating republican lisa scheller, this time redrawn",1628.0,politics,3,"['cnnpolit', 'democrat', 'rep', 'susan', 'wild', 'hold', 'seat', ',', 'defeat', 'republican', 'lisa', 'scheller', ',', 'time', 'redrawn']","cnnpolit democrat rep susan wild hold seat , defeat republican lisa scheller , time redrawn"
921,921,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"republicans still need win two the three remaining races win the senate majority, while its unclear which party will take control the house far listen the cnn things podcast for the latest the midterm election results httpstcoqkarjaek httpstcooqmtfsqgj",1631.0,politics,3,"['republican', 'still', 'need', 'win', 'two', 'three', 'remain', 'race', 'win', 'senat', 'major', ',', 'unclear', 'parti', 'take', 'control', 'hous', 'far', 'listen', 'cnn', 'thing', 'podcast', 'latest', 'midterm', 'elect', 'result', 'httpstcoqkarjaek', 'httpstcooqmtfsqgj']","republican still need win two three remain race win senat major , unclear parti take control hous far listen cnn thing podcast latest midterm elect result httpstcoqkarjaek httpstcooqmtfsqgj"
922,922,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,ex-gop lawmaker says former president donald trump would take back his ron desantis endorsement could watch here httpstcowjoyedrcie,1632.0,politics,3,"['ex-gop', 'lawmak', 'say', 'former', 'presid', 'donald', 'trump', 'would', 'take', 'back', 'ron', 'desanti', 'endors', 'could', 'watch', 'httpstcowjoyedrci']",ex-gop lawmak say former presid donald trump would take back ron desanti endors could watch httpstcowjoyedrci
923,923,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,adam kinzinger makes prediction about trump and house minority leader kevin mccarthys relationship watch here httpstcostrsshbwo,1634.0,politics,3,"['adam', 'kinzing', 'make', 'predict', 'trump', 'hous', 'minor', 'leader', 'kevin', 'mccarthi', 'relationship', 'watch', 'httpstcostrsshbwo']",adam kinzing make predict trump hous minor leader kevin mccarthi relationship watch httpstcostrsshbwo
924,924,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,watch conservative analysts reaction dr mehmet ozs loss lt gov john fetterman for pennsylvania senate seat httpstcoduulodlw,1635.0,politics,3,"['watch', 'conserv', 'analyst', 'reaction', 'dr', 'mehmet', 'oz', 'loss', 'lt', 'gov', 'john', 'fetterman', 'pennsylvania', 'senat', 'seat', 'httpstcoduulodlw']",watch conserv analyst reaction dr mehmet oz loss lt gov john fetterman pennsylvania senat seat httpstcoduulodlw
925,925,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"voters several states were asked whether amend rules that will determine how elections will run the future, focusing issues such citizenship and registration, photo identification, and early voting heres what know far httpstcovfudwxpr",1638.0,politics,3,"['voter', 'sever', 'state', 'ask', 'whether', 'amend', 'rule', 'determin', 'elect', 'run', 'futur', ',', 'focus', 'issu', 'citizenship', 'registr', ',', 'photo', 'identif', ',', 'earli', 'vote', 'here', 'know', 'far', 'httpstcovfudwxpr']","voter sever state ask whether amend rule determin elect run futur , focus issu citizenship registr , photo identif , earli vote here know far httpstcovfudwxpr"
926,926,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection republican sen ron johnson, trump ally, will win reelection wisconsin after competitive race against democrat mandela barnes httpstcodzksmejd httpstcowftqisxus",1639.0,politics,3,"['cnn', 'project', 'republican', 'sen', 'ron', 'johnson', ',', 'trump', 'alli', ',', 'win', 'reelect', 'wisconsin', 'competit', 'race', 'democrat', 'mandela', 'barn', 'httpstcodzksmejd', 'httpstcowftqisxu']","cnn project republican sen ron johnson , trump alli , win reelect wisconsin competit race democrat mandela barn httpstcodzksmejd httpstcowftqisxu"
927,927,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,control the senate comes down four races democrats dash republican hopes resounding midterm victory and the battle for the house race-by-race fight follow live updates here httpstcoujbdspzj,1640.0,politics,3,"['control', 'senat', 'come', 'four', 'race', 'democrat', 'dash', 'republican', 'hope', 'resound', 'midterm', 'victori', 'battl', 'hous', 'race-by-rac', 'fight', 'follow', 'live', 'updat', 'httpstcoujbdspzj']",control senat come four race democrat dash republican hope resound midterm victori battl hous race-by-rac fight follow live updat httpstcoujbdspzj
928,928,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnnpolitics new york rep sean patrick maloney, chair the house democratic campaign arm, has conceded his race republican mike",1641.0,politics,3,"['cnnpolit', 'new', 'york', 'rep', 'sean', 'patrick', 'maloney', ',', 'chair', 'hous', 'democrat', 'campaign', 'arm', ',', 'conced', 'race', 'republican', 'mike']","cnnpolit new york rep sean patrick maloney , chair hous democrat campaign arm , conced race republican mike"
929,929,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,former president donald trumps endorsements for political candidates close high-profile races have not yet given republicans the swift and sweeping victories they had anticipated for this election cycle httpstcoqsseedyoo,1642.0,politics,3,"['former', 'presid', 'donald', 'trump', 'endors', 'polit', 'candid', 'close', 'high-profil', 'race', 'yet', 'given', 'republican', 'swift', 'sweep', 'victori', 'anticip', 'elect', 'cycl', 'httpstcoqsseedyoo']",former presid donald trump endors polit candid close high-profil race yet given republican swift sweep victori anticip elect cycl httpstcoqsseedyoo
930,930,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,cnnpolitics cnn projection democrat hillary scholten will win michigans rd district httpstcozjtyokyo httpstcolcjuscq,1645.0,politics,3,"['cnnpolit', 'cnn', 'project', 'democrat', 'hillari', 'scholten', 'win', 'michigan', 'rd', 'district', 'httpstcozjtyokyo', 'httpstcolcjuscq']",cnnpolit cnn project democrat hillari scholten win michigan rd district httpstcozjtyokyo httpstcolcjuscq
931,931,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,cnnpolitics cnn projection republican rep don bacon will defeat democratic challenger tony vargas the competitive nd congression,1646.0,politics,3,"['cnnpolit', 'cnn', 'project', 'republican', 'rep', 'bacon', 'defeat', 'democrat', 'challeng', 'toni', 'varga', 'competit', 'nd', 'congress']",cnnpolit cnn project republican rep bacon defeat democrat challeng toni varga competit nd congress
932,932,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection democratic gov laura kelly will win reelection kansas, cnn projects, defeating republican state attorney general derek schmidt state former president donald trump won percentage points two years ago httpstcouqootom httpstcohssndtlbfb",1647.0,politics,3,"['cnn', 'project', 'democrat', 'gov', 'laura', 'kelli', 'win', 'reelect', 'kansa', ',', 'cnn', 'project', ',', 'defeat', 'republican', 'state', 'attorney', 'gener', 'derek', 'schmidt', 'state', 'former', 'presid', 'donald', 'trump', 'percentag', 'point', 'two', 'year', 'ago', 'httpstcouqootom', 'httpstcohssndtlbfb']","cnn project democrat gov laura kelli win reelect kansa , cnn project , defeat republican state attorney gener derek schmidt state former presid donald trump percentag point two year ago httpstcouqootom httpstcohssndtlbfb"
933,933,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"pieper lewis, the iowa teen who killed man she said raped her multiple times, back custody following her escape from the residential corrections facility where she was serving probation, according the polk county sheriffs office httpstcouzpfpulbwm",1650.0,politics,3,"['pieper', 'lewi', ',', 'iowa', 'teen', 'kill', 'man', 'said', 'rape', 'multipl', 'time', ',', 'back', 'custodi', 'follow', 'escap', 'residenti', 'correct', 'facil', 'serv', 'probat', ',', 'accord', 'polk', 'counti', 'sheriff', 'offic', 'httpstcouzpfpulbwm']","pieper lewi , iowa teen kill man said rape multipl time , back custodi follow escap residenti correct facil serv probat , accord polk counti sheriff offic httpstcouzpfpulbwm"
934,934,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,-year-old florida democrat maxwell frost won gen zs first house seat poppyharlowcnn talks him here httpstcodtbrrqv,1651.0,politics,3,"['-year-old', 'florida', 'democrat', 'maxwel', 'frost', 'gen', 'z', 'first', 'hous', 'seat', 'poppyharlowcnn', 'talk', 'httpstcodtbrrqv']",-year-old florida democrat maxwel frost gen z first hous seat poppyharlowcnn talk httpstcodtbrrqv
935,935,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"the morning after the election, here are the remaining senate and house races watch httpstcoabihwvqxc",1652.0,politics,3,"['morn', 'elect', ',', 'remain', 'senat', 'hous', 'race', 'watch', 'httpstcoabihwvqxc']","morn elect , remain senat hous race watch httpstcoabihwvqxc"
936,936,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,it doesnt look like red wave watch late night shows live election night httpstcoxxdpweii,1653.0,politics,3,"['doesnt', 'look', 'like', 'red', 'wave', 'watch', 'late', 'night', 'show', 'live', 'elect', 'night', 'httpstcoxxdpweii']",doesnt look like red wave watch late night show live elect night httpstcoxxdpweii
937,937,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,false claims and conspiracy theories about voting and the election process swirled social media americans cast their ballots tuesday heres look some them httpstcorgepviog,1654.0,politics,3,"['fals', 'claim', 'conspiraci', 'theori', 'vote', 'elect', 'process', 'swirl', 'social', 'medium', 'american', 'cast', 'ballot', 'tuesday', 'here', 'look', 'httpstcorgepviog']",fals claim conspiraci theori vote elect process swirl social medium american cast ballot tuesday here look httpstcorgepviog
938,938,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"tuesday, women and men paid tribute susan anthonys trailblazing efforts visiting her final resting place and leaving their voted today stickers her gravestone after voting the midterm elections httpstcopjennuxgw",1657.0,politics,3,"['tuesday', ',', 'woman', 'men', 'paid', 'tribut', 'susan', 'anthoni', 'trailblaz', 'effort', 'visit', 'final', 'rest', 'place', 'leav', 'vote', 'today', 'sticker', 'graveston', 'vote', 'midterm', 'elect', 'httpstcopjennuxgw']","tuesday , woman men paid tribut susan anthoni trailblaz effort visit final rest place leav vote today sticker graveston vote midterm elect httpstcopjennuxgw"
939,939,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"the very latest election fashion suit made out stickers jimmy kimmel and stephen colbert took their shows live election night, sharing the earliest midterm results httpstcosojtsvhvq httpstcoxlrhoiapj",1659.0,politics,3,"['latest', 'elect', 'fashion', 'suit', 'made', 'sticker', 'jimmi', 'kimmel', 'stephen', 'colbert', 'took', 'show', 'live', 'elect', 'night', ',', 'share', 'earliest', 'midterm', 'result', 'httpstcosojtsvhvq', 'httpstcoxlrhoiapj']","latest elect fashion suit made sticker jimmi kimmel stephen colbert took show live elect night , share earliest midterm result httpstcosojtsvhvq httpstcoxlrhoiapj"
940,940,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,control congress hangs the balance with ballots still being tallied critical battles for house and senate seats follow live updates httpstcooezjnfjyv,1661.0,politics,3,"['control', 'congress', 'hang', 'balanc', 'ballot', 'still', 'talli', 'critic', 'battl', 'hous', 'senat', 'seat', 'follow', 'live', 'updat', 'httpstcooezjnfjyv']",control congress hang balanc ballot still talli critic battl hous senat seat follow live updat httpstcooezjnfjyv
941,941,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,here are things you need know today the battle for control congress abortion rights inflations impact voters tropical storm nicole major layoffs meta httpstcoonnppppnp,1662.0,politics,3,"['thing', 'need', 'know', 'today', 'battl', 'control', 'congress', 'abort', 'right', 'inflat', 'impact', 'voter', 'tropic', 'storm', 'nicol', 'major', 'layoff', 'meta', 'httpstcoonnppppnp']",thing need know today battl control congress abort right inflat impact voter tropic storm nicol major layoff meta httpstcoonnppppnp
942,942,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"the tender age , maxwell frost has become the first member generation elected congress, after winning floridas th congressional district tap here see more the history-makers the midterm elections httpstcoheqrataxod httpstcoatjnypu",1663.0,politics,3,"['tender', 'age', ',', 'maxwel', 'frost', 'becom', 'first', 'member', 'gener', 'elect', 'congress', ',', 'win', 'florida', 'th', 'congression', 'district', 'tap', 'see', 'history-mak', 'midterm', 'elect', 'httpstcoheqrataxod', 'httpstcoatjnypu']","tender age , maxwel frost becom first member gener elect congress , win florida th congression district tap see history-mak midterm elect httpstcoheqrataxod httpstcoatjnypu"
943,943,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection democratic rep chris pappas will win reelection new hampshires st congressional district, keeping the swing seat democratic hands defeating karoline leavitt, who worked press aide former president donald trump httpstcoxdpbngqw httpstcosollfzcqem",1668.0,politics,3,"['cnn', 'project', 'democrat', 'rep', 'chri', 'pappa', 'win', 'reelect', 'new', 'hampshir', 'st', 'congression', 'district', ',', 'keep', 'swing', 'seat', 'democrat', 'hand', 'defeat', 'karolin', 'leavitt', ',', 'work', 'press', 'aid', 'former', 'presid', 'donald', 'trump', 'httpstcoxdpbngqw', 'httpstcosollfzcqem']","cnn project democrat rep chri pappa win reelect new hampshir st congression district , keep swing seat democrat hand defeat karolin leavitt , work press aid former presid donald trump httpstcoxdpbngqw httpstcosollfzcqem"
944,944,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,cnn projection michigan secretary state joycelyn benson who emerged leading national voice countering election denial following the election will win second term httpstcocxzcmixe,1669.0,politics,3,"['cnn', 'project', 'michigan', 'secretari', 'state', 'joycelyn', 'benson', 'emerg', 'lead', 'nation', 'voic', 'counter', 'elect', 'denial', 'follow', 'elect', 'win', 'second', 'term', 'httpstcocxzcmix']",cnn project michigan secretari state joycelyn benson emerg lead nation voic counter elect denial follow elect win second term httpstcocxzcmix
945,945,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"below breakdown some preliminary results cnns exit poll pre-election and election day voters, showing how different groups voted the race for congress this year, compared with the midterm election four years ago httpstcouosdfnt",1670.0,politics,3,"['breakdown', 'preliminari', 'result', 'cnn', 'exit', 'poll', 'pre-elect', 'elect', 'day', 'voter', ',', 'show', 'differ', 'group', 'vote', 'race', 'congress', 'year', ',', 'compar', 'midterm', 'elect', 'four', 'year', 'ago', 'httpstcouosdfnt']","breakdown preliminari result cnn exit poll pre-elect elect day voter , show differ group vote race congress year , compar midterm elect four year ago httpstcouosdfnt"
946,946,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnnpolitics cnn projection republican sen mike lee will win reelection utah, staving off challenge from independent evan mcmull",1672.0,politics,3,"['cnnpolit', 'cnn', 'project', 'republican', 'sen', 'mike', 'lee', 'win', 'reelect', 'utah', ',', 'stave', 'challeng', 'independ', 'evan', 'mcmull']","cnnpolit cnn project republican sen mike lee win reelect utah , stave challeng independ evan mcmull"
947,947,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection democratic gov gretchen whitmer will win reelection michigan, defeating trump-backed republican challenger tudor dixon httpstcofcqeaauvg httpstcobglfqcj",1674.0,politics,3,"['cnn', 'project', 'democrat', 'gov', 'gretchen', 'whitmer', 'win', 'reelect', 'michigan', ',', 'defeat', 'trump-back', 'republican', 'challeng', 'tudor', 'dixon', 'httpstcofcqeaauvg', 'httpstcobglfqcj']","cnn project democrat gov gretchen whitmer win reelect michigan , defeat trump-back republican challeng tudor dixon httpstcofcqeaauvg httpstcobglfqcj"
948,948,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"katie britt r first elected female senator from alabama, cnn projects summer lee d first black woman elected congress from pennsylvania, cnn projects sarah huckabee sanders r first woman elected governor arkansas, cnn projects httpstcoerwwaqoaa httpstcotbzvdhkjv",1676.0,politics,3,"['kati', 'britt', 'r', 'first', 'elect', 'femal', 'senat', 'alabama', ',', 'cnn', 'project', 'summer', 'lee', 'first', 'black', 'woman', 'elect', 'congress', 'pennsylvania', ',', 'cnn', 'project', 'sarah', 'huckabe', 'sander', 'r', 'first', 'woman', 'elect', 'governor', 'arkansa', ',', 'cnn', 'project', 'httpstcoerwwaqoaa', 'httpstcotbzvdhkjv']","kati britt r first elect femal senat alabama , cnn project summer lee first black woman elect congress pennsylvania , cnn project sarah huckabe sander r first woman elect governor arkansa , cnn project httpstcoerwwaqoaa httpstcotbzvdhkjv"
949,949,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"wes moore d first black governor maryland, cnn projects markwayne mullin r first native american senator from oklahoma almost years, cnn projects maura healey d first out lesbian governor history, cnn projects httpstconkbmmxrl httpstcopfqqgztwte",1677.0,politics,3,"['we', 'moor', 'first', 'black', 'governor', 'maryland', ',', 'cnn', 'project', 'markwayn', 'mullin', 'r', 'first', 'nativ', 'american', 'senat', 'oklahoma', 'almost', 'year', ',', 'cnn', 'project', 'maura', 'healey', 'first', 'lesbian', 'governor', 'histori', ',', 'cnn', 'project', 'httpstconkbmmxrl', 'httpstcopfqqgztwt']","we moor first black governor maryland , cnn project markwayn mullin r first nativ american senat oklahoma almost year , cnn project maura healey first lesbian governor histori , cnn project httpstconkbmmxrl httpstcopfqqgztwt"
950,950,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection wisconsin gov tony evers, democrat, will win his reelection race, defeating trump-backed republican tim michels httpstcoinfpbds httpstcoaufmuqdcv",1678.0,politics,3,"['cnn', 'project', 'wisconsin', 'gov', 'toni', 'ever', ',', 'democrat', ',', 'win', 'reelect', 'race', ',', 'defeat', 'trump-back', 'republican', 'tim', 'michel', 'httpstcoinfpbd', 'httpstcoaufmuqdcv']","cnn project wisconsin gov toni ever , democrat , win reelect race , defeat trump-back republican tim michel httpstcoinfpbd httpstcoaufmuqdcv"
951,951,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection democrat john fetterman defeats republican mehmet the pennsylvania senate race, flipping seat for democrats httpstcoowlqwfusj httpstcoqzbjciffe",1679.0,politics,3,"['cnn', 'project', 'democrat', 'john', 'fetterman', 'defeat', 'republican', 'mehmet', 'pennsylvania', 'senat', 'race', ',', 'flip', 'seat', 'democrat', 'httpstcoowlqwfusj', 'httpstcoqzbjciff']","cnn project democrat john fetterman defeat republican mehmet pennsylvania senat race , flip seat democrat httpstcoowlqwfusj httpstcoqzbjciff"
952,952,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"some republican candidates who have denied refused affirm the results the election will elected state elections chief, cnn projects though others will defeated httpstcogewhezxy",1680.0,politics,3,"['republican', 'candid', 'deni', 'refus', 'affirm', 'result', 'elect', 'elect', 'state', 'elect', 'chief', ',', 'cnn', 'project', 'though', 'other', 'defeat', 'httpstcogewhezxi']","republican candid deni refus affirm result elect elect state elect chief , cnn project though other defeat httpstcogewhezxi"
953,953,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection republican brad raffensperger, who refused trumps request find thousands votes during the election, will reelected georgia secretary state httpstcohtffitnk",1681.0,politics,3,"['cnn', 'project', 'republican', 'brad', 'raffensperg', ',', 'refus', 'trump', 'request', 'find', 'thousand', 'vote', 'elect', ',', 'reelect', 'georgia', 'secretari', 'state', 'httpstcohtffitnk']","cnn project republican brad raffensperg , refus trump request find thousand vote elect , reelect georgia secretari state httpstcohtffitnk"
954,954,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection house speaker nancy pelosi has won reelection, defeating longshot republican challenger httpstcojwuugdki httpstcorkxkvhs",1682.0,politics,3,"['cnn', 'project', 'hous', 'speaker', 'nanci', 'pelosi', 'reelect', ',', 'defeat', 'longshot', 'republican', 'challeng', 'httpstcojwuugdki', 'httpstcorkxkvh']","cnn project hous speaker nanci pelosi reelect , defeat longshot republican challeng httpstcojwuugdki httpstcorkxkvh"
955,955,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection democratic new york gov kathy hochul will win election full term, becoming the first woman so she defeats trump-backed republican lee zeldin httpstcopihnmfuj httpstcocjngmgi",1684.0,politics,3,"['cnn', 'project', 'democrat', 'new', 'york', 'gov', 'kathi', 'hochul', 'win', 'elect', 'full', 'term', ',', 'becom', 'first', 'woman', 'defeat', 'trump-back', 'republican', 'lee', 'zeldin', 'httpstcopihnmfuj', 'httpstcocjngmgi']","cnn project democrat new york gov kathi hochul win elect full term , becom first woman defeat trump-back republican lee zeldin httpstcopihnmfuj httpstcocjngmgi"
956,956,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection house gop leader kevin mccarthy has won reelection, defeating longshot democratic challenger the race for californias th district httpstcoayncssqzq httpstcojjnrhkg",1685.0,politics,3,"['cnn', 'project', 'hous', 'gop', 'leader', 'kevin', 'mccarthi', 'reelect', ',', 'defeat', 'longshot', 'democrat', 'challeng', 'race', 'california', 'th', 'district', 'httpstcoayncssqzq', 'httpstcojjnrhkg']","cnn project hous gop leader kevin mccarthi reelect , defeat longshot democrat challeng race california th district httpstcoayncssqzq httpstcojjnrhkg"
957,957,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection democrat gavin newsom will win another term californias governor, year after faced recall election httpstcoclkixotn",1686.0,politics,3,"['cnn', 'project', 'democrat', 'gavin', 'newsom', 'win', 'anoth', 'term', 'california', 'governor', ',', 'year', 'face', 'recal', 'elect', 'httpstcoclkixotn']","cnn project democrat gavin newsom win anoth term california governor , year face recal elect httpstcoclkixotn"
958,958,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn projection harriet hageman, who ousted trump critic liz cheney the gop primary and was backed the former president, will win wyomings sole congressional seat httpstcocryhojk httpstconkylbhb",1687.0,politics,3,"['cnn', 'project', 'harriet', 'hageman', ',', 'oust', 'trump', 'critic', 'liz', 'cheney', 'gop', 'primari', 'back', 'former', 'presid', ',', 'win', 'wyom', 'sole', 'congression', 'seat', 'httpstcocryhojk', 'httpstconkylbhb']","cnn project harriet hageman , oust trump critic liz cheney gop primari back former presid , win wyom sole congression seat httpstcocryhojk httpstconkylbhb"
